ts_code,ann_date,f_ann_date,end_date,total_liab,money_cap,total_assets
000001.SZ,20140307,20140307,20131231,1779660000000.0,,1891741000000.0
000002.SZ,20140307,20140307,20131231,373765900091.91,44365409795.23,479205323490.54
000009.SZ,20140426,20140426,20131231,8559070247.89,1610119252.27,13611801387.92
000008.SZ,20140329,20140329,20131231,63041591.05,146402540.12,626625950.69
000006.SZ,20140315,20140315,20131231,5781251216.87,2051049279.23,9968160024.99
000012.SZ,20140325,20140325,20131231,6677954195.0,279672523.0,15078866777.0
000021.SZ,20140331,20140331,20131231,8765406113.45,8034409399.38,13726551759.03
000027.SZ,20140328,20140328,20131231,14554052998.8,3751417510.25,33393505287.47
000025.SZ,20140401,20140401,20131231,497282896.09,69898791.56,700998151.85
000028.SZ,20140322,20140322,20131231,8741259876.74,1113562211.65,11057896941.31
000030.SZ,20140430,20140430,20131231,2862417622.96,308926920.88,7110347411.96
000031.SZ,20140412,20140412,20131231,31632320890.76,6925058798.37,40602717174.27
000034.SZ,20140312,20140312,20131231,272124427.1,58652039.12,378211289.87
000032.SZ,20140429,20140429,20131231,486380757.18,240945178.77,1501408866.53
000039.SZ,20140326,20140326,20131231,48109844000.0,4771047000.0,72605972000.0
000046.SZ,20140328,20140328,20131231,31087026114.66,4945864299.24,40738039058.4
000049.SZ,20140225,20140225,20131231,2718721124.98,335928255.3,3371093018.1
000061.SZ,20140430,20140430,20131231,6130575334.88,1458257118.47,12223389831.94
000050.SZ,20140305,20141023,20131231,4691036842.0,955188987.0,7976761304.0
000060.SZ,20140327,20140327,20131231,8112437187.71,1247336750.29,14449665050.75
000062.SZ,20140307,20140307,20131231,2870336254.71,586647284.2,4873478785.22
000063.SZ,20140327,20140327,20131231,76453808000.0,20903035000.0,100079497000.0
000066.SZ,20140422,20140422,20131231,30537476434.43,2878871176.11,39225526460.61
000069.SZ,20140313,20140313,20131231,60223055233.09,9408856529.85,87878764490.05
000078.SZ,20140422,20140422,20131231,6131234764.69,1496651012.62,8019242139.7
000088.SZ,20140416,20140416,20131231,480238324.89,870941408.83,5587084672.07
000089.SZ,20140403,20140403,20131231,4048226109.88,949178490.87,11861319705.03
000090.SZ,20140329,20140329,20131231,6420474482.16,1843504064.82,9791523331.14
000099.SZ,20140410,20140410,20131231,1382928147.02,220021499.85,3839990380.87
000100.SZ,20140225,20140225,20131231,58122544000.0,12317735000.0,78080637000.0
000155.SZ,20140423,20140423,20131231,2177058252.28,401400178.74,2933449291.19
000156.SZ,20140326,20140326,20131231,3270950623.37,829827921.37,5084532539.89
000157.SZ,20140329,20140329,20131231,47485587398.53,20072218953.24,89537157719.77
000158.SZ,20140426,20140426,20131231,3330821734.15,407651547.61,5773239230.75
000166.SZ,20140429,20140429,20131231,51446616175.79,31228377283.45,70826911411.1
000301.SZ,20140411,20140411,20131231,702634869.88,479649022.06,3666707310.75
000333.SZ,20140329,20140329,20131231,57865462490.0,15573683040.0,96946024770.0
000400.SZ,20140328,20140328,20131231,4473940940.89,1171526317.63,8290920937.11
000338.SZ,20140331,20140331,20131231,44194497360.82,19580127632.91,78521808732.21
000401.SZ,20140415,20140415,20131231,29194420991.85,2622424409.21,43094221420.67
000402.SZ,20140320,20140320,20131231,51614923642.68,9774054408.66,76070576432.56
000403.SZ,20140430,20140430,20131231,835471815.68,16029051.09,1187156351.99
000413.SZ,20140429,20140429,20131231,3158776962.57,2586660951.04,9032978401.14
000408.SZ,20140430,20150206,20131231,383181542.91,2499316.0,576770489.47
000415.SZ,20140429,20140429,20131231,48739758000.0,3764500000.0,57125361000.0
000417.SZ,20140410,20140410,20131231,4066331802.35,3778261604.55,7517705624.82
000418.SZ,20140307,20140307,20131231,4688197995.08,1617373088.5,9222527380.74
000425.SZ,20140408,20140408,20131231,29384573276.9,6605495331.66,49096743161.55
000423.SZ,20140312,20140312,20131231,895440610.5,2213848307.15,5979724985.57
000426.SZ,20140329,20140329,20131231,1527345659.48,812648179.1,4257847847.53
000429.SZ,20140328,20140328,20131231,7641731078.18,976468685.82,12694475514.01
000488.SZ,20140321,20140321,20131231,32883530036.29,2547729794.24,47521883569.18
000501.SZ,20140421,20140421,20131231,9507827558.09,2126703639.8,12634382423.39
000503.SZ,20140419,20140419,20131231,155719825.25,534177011.05,1428044342.97
000511.SZ,20140428,20150430,20131231,1722637046.97,60664187.36,3395308439.45
000517.SZ,20140304,20140304,20131231,4970114123.68,363797772.19,8225112440.81
000513.SZ,20140325,20140325,20131231,2961486641.03,761044135.54,6566006124.91
000528.SZ,20140401,20140401,20131231,12811272014.43,4276730693.6,22179900317.3
000519.SZ,20140418,20140418,20131231,1311556839.21,1349206951.89,4918595612.16
000536.SZ,20140426,20150310,20131231,6014023827.96,2538824640.9,9713021883.21
000537.SZ,20140225,20140225,20131231,2084865873.23,1857389728.38,4151469156.4
000538.SZ,20140328,20140328,20131231,3852125506.92,2082951549.6,12880915675.82
000540.SZ,20140422,20140422,20131231,32796564913.56,3922532603.15,36450489783.45
000539.SZ,20140424,20140424,20131231,42326048183.0,4377311176.0,67918719035.0
000541.SZ,20140425,20140425,20131231,448394502.25,897675824.22,3373781552.85
000547.SZ,20140418,20140418,20131231,1059197152.21,534711968.81,2837295663.74
000543.SZ,20140318,20140318,20131231,11854638154.8,1108407881.22,21830258591.8
000552.SZ,20140415,20140415,20131231,3128509394.98,880247566.5,5734914650.53
000550.SZ,20140315,20140315,20131231,7306893160.0,6479972411.0,16483747701.0
000553.SZ,20140306,20140306,20131231,1161829243.3,414065921.21,2708271174.34
000559.SZ,20140331,20140331,20131231,5900090087.66,1052547473.53,9742689641.69
000555.SZ,20140326,20140326,20131231,4109121527.9,1568106047.31,6032824327.11
000563.SZ,20140327,20140327,20131231,419756273.91,942975941.35,3929188447.31
000564.SZ,20140429,20140429,20131231,5009604773.07,3012645956.77,6709266885.76
000566.SZ,20140416,20140416,20131231,1882279543.53,731181962.09,3471916031.04
000572.SZ,20140331,20140331,20131231,4380718023.62,2330831228.75,13822711712.4
000568.SZ,20140412,20140412,20131231,3096868423.56,5349434667.26,13734290010.46
000581.SZ,20140415,20140415,20131231,3076579210.43,2447555672.4,13074232730.91
000587.SZ,20140325,20140325,20131231,1018423278.25,963331304.06,2215116685.49
000582.SZ,20140425,20140425,20131231,4711528512.57,437407090.83,8567854120.23
000591.SZ,20140315,20141021,20131231,2610667721.1,719866201.72,3171177879.98
000592.SZ,20140430,20140430,20131231,479114462.51,121396201.61,1826902776.48
000598.SZ,20140225,20140225,20131231,3602199638.62,1506883427.55,10402980126.64
000600.SZ,20140428,20140428,20131231,12818590596.33,962657987.03,17999509790.33
000596.SZ,20140418,20140418,20131231,2074178305.22,1381930710.96,5816934562.27
000616.SZ,20140225,20140225,20131231,7234256458.22,1258463789.68,11747861729.07
000612.SZ,20140319,20180329,20131231,2871766030.23,551417089.01,7195378210.2
000623.SZ,20140422,20140422,20131231,1450704774.49,1307544205.45,12106377304.8
000620.SZ,20140425,20140425,20131231,14733950322.72,2644352914.42,18264395018.92
000617.SZ,20140307,20140307,20131231,1624316235.83,101522954.54,2334154319.6
000625.SZ,20140417,20140417,20131231,34724741690.22,4281715600.23,53364694275.91
000627.SZ,20140426,20140426,20131231,720709184.52,124280775.5,2156951593.96
000629.SZ,20140418,20140418,20131231,20641241885.63,2477458927.87,35749479562.06
000630.SZ,20140430,20140430,20131231,27790813934.21,3530072832.19,39747398110.71
000631.SZ,20140326,20140326,20131231,9875773376.72,1056497619.51,12882844000.28
000636.SZ,20140318,20140318,20131231,1555971608.88,518562285.81,3868911741.05
000651.SZ,20140425,20140425,20131231,98235425674.76,38541684470.83,133702103359.54
000652.SZ,20140416,20140416,20131231,16820384754.32,3636285418.67,19807704254.98
000657.SZ,20140325,20140325,20131231,5694881269.07,1260477813.44,9618647267.31
000656.SZ,20140422,20140422,20131231,52467541567.09,6364503639.9,62395055252.31
000661.SZ,20140328,20141023,20131231,1101017511.56,607634429.64,2804640231.32
000667.SZ,20140415,20140415,20131231,9506810268.96,1484589824.36,15080487400.22
000669.SZ,20140328,20140328,20131231,3445754328.01,395947245.97,5755599120.87
000680.SZ,20140426,20140426,20131231,7816122423.78,1788139330.51,12580070535.24
000671.SZ,20140403,20140403,20131231,28412915452.03,2577713272.95,32710619895.0
000681.SZ,20140129,20140129,20131231,39420836.75,37809729.33,208595413.47
000683.SZ,20140416,20140416,20131231,7568292752.94,735995250.41,11755531479.74
000685.SZ,20140422,20140422,20131231,1618993596.36,431757892.72,8205166722.04
000686.SZ,20140314,20140314,20131231,12391055302.35,6127527315.61,19932609164.78
000690.SZ,20140124,20140124,20131231,5238351532.25,2095791973.01,9823898841.34
000703.SZ,20140312,20140312,20131231,16432765649.72,1441777964.41,23805537463.84
000697.SZ,20140419,20140419,20131231,154551385.12,201558156.49,725672201.45
000708.SZ,20140218,20140218,20131231,1362408456.0,82210851.0,4501734738.0
000709.SZ,20140429,20140429,20131231,122107275751.33,12344823690.86,166898041161.44
000712.SZ,20140311,20140311,20131231,6660931811.84,1964098944.76,10285825031.75
000717.SZ,20140311,20140311,20131231,17300113680.37,600946660.62,21647076784.5
000718.SZ,20140425,20140425,20131231,16368308807.2,1829530001.86,20696857295.79
000726.SZ,20140327,20140327,20131231,1997348584.08,872461415.0,8411948561.49
000723.SZ,20140425,20140425,20131231,397915022.51,89839014.73,890792372.92
000725.SZ,20140422,20140422,20131231,54384188088.0,20464553422.0,92538451492.0
000727.SZ,20140328,20140328,20131231,523530637.53,63198475.28,927711879.43
000728.SZ,20140318,20140819,20131231,14855097981.95,6868720438.2,30493911597.46
000729.SZ,20140328,20141017,20131231,5964566060.77,1609157175.26,18905357579.64
000732.SZ,20140418,20140418,20131231,30604993765.0,6617371792.18,35695370103.33
000733.SZ,20140425,20140425,20131231,1284488360.65,399491499.07,3774052833.97
000738.SZ,20140429,20140429,20131231,1953839121.91,1663543721.29,6467998786.02
000739.SZ,20140318,20140318,20131231,2804427323.7,810744474.07,4662256191.02
000750.SZ,20140328,20140328,20131231,8110548482.91,6090631863.82,14586324766.91
000748.SZ,20140409,20140409,20131231,1421522241.78,705226093.76,2838891640.35
000758.SZ,20140422,20140422,20131231,10629983509.83,1832744278.94,16912681650.65
000761.SZ,20140424,20140424,20131231,27371741097.48,4574532598.83,43050307324.66
000762.SZ,20140328,20140328,20131231,486108045.38,1046898452.59,2590986215.12
000768.SZ,20140401,20140401,20131231,19776953320.69,5460146298.71,32110890616.61
000776.SZ,20140422,20140422,20131231,82560567443.34,32003625127.56,117348995593.78
000766.SZ,20140310,20140310,20131231,491911455.38,18753188.45,1106992392.01
000777.SZ,20140325,20140325,20131231,770651452.04,299808515.61,1831202942.62
000778.SZ,20140408,20140408,20131231,33883354990.78,7322755713.36,51144901682.11
000783.SZ,20140421,20140421,20131231,18883968618.63,10025772589.73,31576225003.98
000786.SZ,20140320,20140320,20131231,5157205129.58,766931681.63,10588926913.42
000785.SZ,20140327,20140327,20131231,2088929055.19,660803415.21,3011412578.44
000792.SZ,20140327,20140327,20131231,35795230486.38,2331434232.87,53800667247.57
000793.SZ,20140315,20140315,20131231,2512020360.13,1459451677.48,7177477248.38
000800.SZ,20140329,20160401,20131231,12471157038.24,1284832460.38,21073450001.51
000806.SZ,20140418,20140418,20131231,1221261663.02,83041173.64,2083055750.55
000807.SZ,20140428,20140428,20131231,17550283207.79,1077016847.08,22966881737.88
000813.SZ,20140322,20140322,20131231,490475174.33,52249306.78,1900505478.14
000810.SZ,20140426,20140426,20131231,443082698.82,41301618.64,1091943678.77
000818.SZ,20140321,20140321,20131231,816541111.44,82949106.05,2761504741.94
000816.SZ,20140430,20140430,20131231,3325359530.86,764880322.33,5425565151.3
000825.SZ,20140426,20140426,20131231,49674352279.96,4506224118.58,75811419821.65
000829.SZ,20140421,20140421,20131231,8589655107.89,3551315565.39,11545191682.01
000826.SZ,20140325,20140325,20131231,3046640845.8,1791637112.84,7447253547.42
000831.SZ,20140421,20141021,20131231,237166943.53,351213924.06,2883812762.78
000830.SZ,20140422,20140422,20131231,12269585949.79,530359563.63,17881045516.41
000839.SZ,20140328,20210831,20131231,6649418390.93,1255709927.59,11562353436.99
000858.SZ,20140418,20140418,20131231,7110217586.21,25763495274.95,44129502138.3
000848.SZ,20140312,20140312,20131231,836619523.41,715202507.19,1875363902.22
000860.SZ,20140122,20140122,20131231,10613060640.1,1856028051.81,13789477138.05
000861.SZ,20140401,20140401,20131231,3056022355.18,405806407.96,4929322873.68
000869.SZ,20140426,20140426,20131231,1630511960.0,1367818182.0,8001532444.0
000876.SZ,20140418,20140418,20131231,12769299409.46,3130557615.16,29535113334.76
000877.SZ,20140313,20140313,20131231,13405163894.61,1220304792.8,21328899068.06
000878.SZ,20140402,20140402,20131231,19896177060.72,2665114933.02,26589863693.16
000887.SZ,20140416,20140416,20131231,1852543145.61,379959114.16,4141648912.99
000883.SZ,20140429,20140429,20131231,17186014557.95,1140881616.03,31687461849.99
000895.SZ,20140225,20140225,20131231,4742773592.93,3845656611.42,19746141970.4
000893.SZ,20140329,20140329,20131231,5101800332.63,2262008385.02,6212091002.89
000900.SZ,20140329,20140329,20131231,9922560704.28,1434743501.03,16090948790.17
000898.SZ,20140331,20140331,20131231,45775000000.0,1126000000.0,92865000000.0
000897.SZ,20140327,20140327,20131231,5894620956.15,1134345412.95,8134065641.08
000919.SZ,20140325,20140325,20131231,729939458.78,944828652.4,3304398493.0
000917.SZ,20140429,20140429,20131231,7108606160.71,4360664117.96,16941417651.46
000921.SZ,20140328,20140328,20131231,8781371568.01,473787177.54,11964709290.58
000926.SZ,20140222,20140222,20131231,18209509754.29,2430105104.04,27110988725.25
000930.SZ,20140418,20140418,20131231,3457891434.91,255302731.09,6551388260.3
000932.SZ,20140301,20140301,20131231,57855891608.51,3034904716.84,70790606000.08
000931.SZ,20140412,20140412,20131231,3710053030.0,537452316.5,4345437854.03
000933.SZ,20140328,20140328,20131231,32223011048.07,3641628808.22,43413537959.93
000937.SZ,20140423,20140423,20131231,23023317721.36,3686039473.94,41101924491.0
000938.SZ,20140402,20141022,20131231,1926165298.77,468927132.37,3221787662.18
000939.SZ,20140426,20140426,20131231,8841359331.54,820407858.62,11956152087.13
000951.SZ,20140328,20140328,20131231,11039317298.0,1396967782.7,15748595766.18
000958.SZ,20140321,20140321,20131231,1578092987.45,799879875.53,2265183773.04
000959.SZ,20140430,20140430,20131231,8314396529.7,394466126.97,15771468287.63
000960.SZ,20140402,20140402,20131231,15569236513.14,2289607784.61,22657565377.73
000963.SZ,20140321,20140321,20131231,4658269429.12,853821387.91,7673413590.03
000961.SZ,20140410,20140410,20131231,55271395009.44,6424066771.28,65112103499.09
000967.SZ,20140426,20140426,20131231,1507495621.28,146203178.9,2450931735.16
000970.SZ,20140329,20140329,20131231,1239744460.58,2089058508.43,5405975505.08
000969.SZ,20140325,20140325,20131231,2902524568.81,984854218.01,7497778485.42
000975.SZ,20140128,20141023,20131231,219489373.23,839228562.48,4785602477.36
000973.SZ,20140315,20140315,20131231,2817084157.19,567155305.4,5106327790.27
000979.SZ,20140416,20140416,20131231,8995513399.29,1379266181.03,11609404428.17
000980.SZ,20140415,20140415,20131231,817001095.63,931759253.1,2809626582.85
000977.SZ,20140329,20140329,20131231,2374216188.07,261698823.48,3439446773.18
000987.SZ,20140328,20140328,20131231,1515877563.12,2363855132.36,3608004869.52
000983.SZ,20140401,20140401,20131231,27345396266.14,2865987432.02,46162167690.29
000988.SZ,20140228,20140228,20131231,1454650341.25,611661313.27,4172965692.99
000990.SZ,20140412,20140412,20131231,1636492683.57,704649075.01,3330041527.75
000997.SZ,20140418,20140418,20131231,1992662723.42,875148868.96,3693720906.68
000999.SZ,20140308,20140308,20131231,3881459807.76,1361959373.55,10242491476.32
000998.SZ,20140328,20140328,20131231,2094800933.38,578620981.11,3832779803.72
001203.SZ,20140504,20140504,20131231,5494458313.51,245511012.85,7880131735.04
001227.SZ,20160701,20160701,20131231,117385763000.0,,125579509000.0
001289.SZ,20141113,20141113,20131231,65120860027.06,3350772469.45,103707092088.11
001872.SZ,20140329,20140329,20131231,2618453032.83,715539516.48,7346529214.7
001696.SZ,20140424,20140424,20131231,1581571867.11,1004950563.69,4878616378.78
001914.SZ,20140301,20140301,20131231,13605284172.48,1393210565.24,17718045199.18
001965.SZ,20141110,20141110,20131231,10015000000.0,,31905000000.0
001979.SZ,20150918,20150918,20131231,112413600547.2,27450823017.55,152485010805.96
002001.SZ,20140329,20140329,20131231,1985316889.73,2664710568.85,8555874591.9
002002.SZ,20140412,20140412,20131231,4570162658.3,802635939.8,7048523667.45
002004.SZ,20140227,20140227,20131231,3635329277.89,1166087083.11,7647635981.79
002005.SZ,20140428,20140428,20131231,6643766737.19,915416105.61,10919673495.34
002007.SZ,20140326,20140326,20131231,332550165.21,1035311503.25,3643315938.55
002008.SZ,20140422,20140422,20131231,2749393309.46,796755475.85,6637725174.3
002010.SZ,20140401,20140401,20131231,1572026784.98,274158396.39,3633844460.7
002013.SZ,20140418,20140418,20131231,9799442780.47,1748989692.04,14749202083.4
002011.SZ,20140318,20140318,20131231,6076109426.09,1184130310.02,9496587991.29
002018.SZ,20140318,20140318,20131231,381375218.89,1334341349.27,3000185405.83
002019.SZ,20140329,20140329,20131231,553340726.08,124183674.8,1060985293.96
002022.SZ,20140320,20140320,20131231,162079698.18,474167662.89,1370202791.64
002025.SZ,20140415,20140415,20131231,496849667.47,460335404.62,2481028766.82
002024.SZ,20140329,20140329,20131231,53548764000.0,24806284000.0,82251671000.0
002027.SZ,20140428,20140428,20131231,194960178.67,149979074.9,683772323.28
002028.SZ,20140322,20140322,20131231,1554861457.49,1043082859.61,4992871287.79
002029.SZ,20140403,20140403,20131231,2208186084.69,2514560109.71,6847731416.43
002030.SZ,20140328,20140328,20131231,397084886.3,108263641.18,1155181397.92
002038.SZ,20140426,20140426,20131231,123088978.42,762976397.63,2712098957.85
002032.SZ,20140327,20140327,20131231,2004559074.03,1405405891.78,5737469958.54
002041.SZ,20140423,20140423,20131231,902082713.73,1492272007.44,3495007240.37
002044.SZ,20140425,20140425,20131231,333156421.43,318456123.81,759973212.87
002049.SZ,20140404,20140404,20131231,726241202.68,906856558.49,3078013080.2
002050.SZ,20140409,20140409,20131231,3433534639.64,689366982.28,6588528141.36
002048.SZ,20140425,20140425,20131231,3177817421.53,1183545544.29,7071122966.91
002051.SZ,20140403,20140403,20131231,11287648808.08,8052528487.99,16502730828.37
002056.SZ,20140320,20140320,20131231,1426248194.27,120344041.59,4391744314.0
002063.SZ,20140416,20140416,20131231,166200785.37,999644141.93,1824946102.17
002064.SZ,20140329,20140329,20131231,917455380.18,82047161.05,2777358574.89
002065.SZ,20140411,20140411,20131231,2295179056.58,1301601381.71,6009623719.7
002073.SZ,20140321,20140321,20131231,3442824080.02,829862716.27,6753161635.77
002074.SZ,20140418,20140418,20131231,733383073.26,185390699.5,1265696798.25
002075.SZ,20140426,20140426,20131231,4240956416.58,436449770.26,8382369631.77
002078.SZ,20140228,20140228,20131231,10367546827.96,1691384443.52,15889630408.19
002080.SZ,20140308,20140308,20131231,3886067605.38,311721489.46,6492778412.88
002081.SZ,20140412,20140412,20131231,12234039353.52,3597891668.77,17852634834.99
002085.SZ,20140410,20140410,20131231,2142225796.72,554271643.98,4212627536.83
002092.SZ,20140308,20140308,20131231,16355226507.75,434553730.02,25004633096.7
002106.SZ,20140327,20140327,20131231,1017851596.63,1841540831.12,5190849885.85
002093.SZ,20140426,20140426,20131231,995702359.11,218976659.39,2276693755.25
002110.SZ,20140425,20140425,20131231,5804220539.89,603149080.83,8595968326.08
002118.SZ,20140225,20140225,20131231,1832118136.45,111615632.78,3778053002.42
002271.SZ,20140318,20140318,20131231,1819412131.82,414072718.95,3520051366.85
002276.SZ,20140411,20140411,20131231,1503117350.97,668587267.42,4025019644.84
002273.SZ,20140424,20140424,20131231,105046945.37,266288208.25,1247038033.73
002277.SZ,20140328,20140328,20131231,3454437185.78,2023822388.0,6541539505.48
002280.SZ,20140129,20140129,20131231,72815761.48,215178964.11,498202212.14
002281.SZ,20140220,20140220,20131231,972114438.59,518711932.21,2643935750.55
002292.SZ,20140409,20140409,20131231,1446869910.96,1289116132.09,3242717975.85
002285.SZ,20140325,20140325,20131231,724544029.04,958460010.94,2497644886.02
002293.SZ,20140425,20140425,20131231,520020896.02,932276706.15,2645450265.48
002294.SZ,20140325,20140325,20131231,508363370.8,694236900.65,3643252581.73
002299.SZ,20140422,20140422,20131231,4822645094.81,681032929.05,8200848960.36
002302.SZ,20140412,20140412,20131231,5279719158.71,1438039789.69,8982385495.23
002304.SZ,20140423,20140423,20131231,10821704181.27,7854845762.12,28218443261.61
002309.SZ,20140418,20140418,20131231,12017672043.93,2451976335.8,15230713477.51
002308.SZ,20140418,20140418,20131231,337152031.91,1289751865.04,2476675264.66
002310.SZ,20140411,20140411,20131231,6845968703.5,3490517690.63,11999527096.87
002311.SZ,20140422,20140422,20131231,3308587758.78,1338093102.68,7391564710.6
002312.SZ,20140228,20140228,20131231,886597349.98,433726488.68,1761561206.71
002317.SZ,20140426,20140426,20131231,238037166.83,332639638.34,1980991338.68
002315.SZ,20140423,20140423,20131231,303469751.56,1286915935.88,2095667769.73
002325.SZ,20140425,20140425,20131231,1845173367.77,348758820.53,3678878672.92
