ts_code,ann_date,f_ann_date,end_date,n_cashflow_act,c_pay_acq_const_fiolta
601128.SH,20160822,20160822,20141231,13273432637.45,289009175.38
601136.SH,20150429,20150429,20141231,2294639511.59,21872859.13
601155.SH,20150922,20150922,20141231,3495004590.0,2236550717.0
601139.SH,20150328,20150328,20141231,1122697876.37,1299167887.36
601158.SH,20150403,20150403,20141231,2177246383.36,563592430.85
601162.SH,20171229,20171229,20141231,-1016996875.49,63496851.42
601163.SH,20160822,20160822,20141231,1422465550.55,372077931.06
601166.SH,20150428,20150428,20141231,682060000000.0,5263000000.0
601168.SH,20150418,20150418,20141231,1627449334.0,1105601938.0
601169.SH,20150428,20150428,20141231,124487000000.0,2713000000.0
603000.SH,20150415,20150415,20141231,365184219.28,318167973.0
603001.SH,20150425,20150425,20141231,145585310.96,144279571.91
603005.SH,20150413,20150413,20141231,239583810.31,229551572.16
603019.SH,20150410,20150410,20141231,30752260.2,135954718.59
603025.SH,20150403,20150403,20141231,255121401.81,4910212.6
603026.SH,20150511,20150511,20141231,417638960.5,171562887.27
603056.SH,20171226,20171226,20141231,1276073906.74,523193452.59
603077.SH,20150320,20150320,20141231,204674407.56,716768746.98
603087.SH,20180116,20180116,20141231,296420982.98,315470474.05
603127.SH,20170807,20170807,20141231,82375992.67,38889959.81
603129.SH,20170731,20170731,20141231,50789129.19,43679990.44
603156.SH,20180122,20180122,20141231,2535053398.43,270403103.81
603160.SH,20160920,20160920,20141231,334658475.7,72964443.46
603169.SH,20150318,20150318,20141231,123117179.05,954434273.37
603179.SH,20170227,20170227,20141231,57969345.61,10868246.38
603185.SH,20170714,20170714,20141231,5725357.22,16116022.42
603188.SH,20150325,20150325,20141231,413037650.6,56526241.83
603198.SH,20150511,20150511,20141231,427574029.14,240196700.73
603218.SH,20161208,20161208,20141231,241342124.57,153750909.22
603225.SH,20170327,20170327,20141231,626999284.36,950240162.38
603228.SH,20161216,20161216,20141231,359602499.16,321584328.25
603233.SH,20170711,20170711,20141231,448578297.49,261815260.59
603256.SH,20170609,20170609,20141231,143584200.0,21836200.0
603260.SH,20171010,20171010,20141231,816985928.69,386005977.42
603267.SH,20180123,20180123,20141231,28564491.69,22715372.78
603259.SH,20180206,20180206,20141231,712548594.95,648158703.37
603288.SH,20150310,20150310,20141231,2739330825.61,881597421.73
603298.SH,20161205,20161205,20141231,517920280.8,52573097.54
603305.SH,20170619,20170619,20141231,56574425.35,92195507.24
603328.SH,20150422,20150422,20141231,284836034.12,90152159.39
603317.SH,20150416,20150416,20141231,105701429.88,61879718.57
603338.SH,20150304,20150304,20141231,86308815.71,61156608.84
603345.SH,20170124,20170124,20141231,292986739.13,269829997.2
603355.SH,20150424,20150424,20141231,484186760.37,89051952.53
603369.SH,20150403,20150403,20141231,473260125.17,68196140.76
603377.SH,20160120,20160120,20141231,521689600.27,363130230.44
603379.SH,20170113,20170113,20141231,146603250.69,59523490.97
603392.SH,20160624,20160624,20141231,132425299.94,77426040.21
603456.SH,20150411,20150411,20141231,10167664.08,257130698.37
603444.SH,20161220,20161220,20141231,203785630.33,9315672.79
603486.SH,20171222,20171222,20141231,153877578.04,147851543.79
603501.SH,20170412,20170412,20141231,19916590.16,25673497.04
603515.SH,20160729,20160729,20141231,142357629.67,226200017.36
603517.SH,20170227,20170227,20141231,426249147.39,128446623.08
603528.SH,20160413,20160413,20141231,272677803.48,16619496.45
603555.SH,20150331,20150331,20141231,96988781.0,161731511.86
603556.SH,20161021,20161021,20141231,340350633.76,73132424.84
603565.SH,20160226,20160226,20141231,32531961.62,78228376.16
603567.SH,20150403,20150403,20141231,386323632.48,79853108.03
603568.SH,20150511,20150511,20141231,401061901.31,106804473.72
603569.SH,20160721,20160721,20141231,315060795.58,19551886.67
603589.SH,20150610,20150610,20141231,104913845.31,46457839.16
603596.SH,20180109,20180109,20141231,7352327.21,64826304.96
603605.SH,20171025,20171025,20141231,185448638.78,91105564.5
603606.SH,20150410,20150410,20141231,204598696.04,20167558.59
603613.SH,20170929,20170929,20141231,-9676030.18,410476.66
603638.SH,20161230,20161230,20141231,83649634.3,19314534.77
603658.SH,20160811,20160811,20141231,256928030.22,179063849.27
603650.SH,20170630,20170630,20141231,117991745.96,21763074.78
603659.SH,20171016,20171016,20141231,-28116012.47,51642820.61
603688.SH,20150415,20150415,20141231,48549629.79,45176430.86
603698.SH,20150331,20150331,20141231,487633891.4,149502884.92
603699.SH,20150422,20150422,20141231,426446016.75,158847157.67
603707.SH,20170628,20170628,20141231,178740925.71,29396824.8
603712.SH,20180130,20180130,20141231,27839279.84,25306789.09
603708.SH,20161122,20161122,20141231,451206842.65,333288850.62
603737.SH,20160516,20160516,20141231,126566808.27,52377645.41
603728.SH,20170418,20170418,20141231,106674950.58,26442453.73
603766.SH,20150325,20150325,20141231,733564383.39,387362878.85
603786.SH,20171229,20171229,20141231,352153590.99,141230341.35
603799.SH,20150420,20150420,20141231,-719632136.15,948315868.43
603806.SH,20150410,20150410,20141231,99873177.29,64988808.22
603816.SH,20160919,20160919,20141231,228504789.11,428817294.46
603833.SH,20170307,20170307,20141231,906252829.74,438954893.8
603826.SH,20170321,20170321,20141231,89785647.45,38654602.6
603858.SH,20161031,20161031,20141231,1780581763.62,204875342.23
603868.SH,20160328,20160328,20141231,540823666.45,218378182.83
603866.SH,20151204,20151204,20141231,319384201.26,258396100.61
603877.SH,20161219,20161219,20141231,529689095.5,272366202.52
603882.SH,20170821,20170821,20141231,225966983.77,447868675.19
603883.SH,20150403,20150403,20141231,247144683.0,117629267.0
603885.SH,20150511,20150511,20141231,867288108.83,1347259299.03
603888.SH,20161010,20161010,20141231,113656706.24,53805328.09
603893.SH,20170707,20170707,20141231,113332000.0,115814600.0
603899.SH,20150331,20150331,20141231,342513938.26,250217367.36
603920.SH,20170406,20170406,20141231,271602694.32,86772425.75
603927.SH,20171229,20171229,20141231,288987895.28,13823893.34
603939.SH,20150202,20150202,20141231,212345071.15,95981233.35
603979.SH,20150610,20150610,20141231,76156814.82,145581081.91
603983.SH,20170707,20170707,20141231,376235489.51,44630360.03
603986.SH,20160728,20160728,20141231,95084429.2,17701541.42
603993.SH,20150324,20150324,20141231,3635047137.17,601565585.43
605589.SH,20150312,20150312,20141231,963803548.45,108425853.29
688029.SH,20171219,20171219,20141231,50421060.02,41806265.88
688052.SH,20160728,20160728,20141231,2218915.61,734085.26
688063.SH,20161031,20161031,20141231,7993671.21,2043886.0
688111.SH,20170526,20170526,20141231,28871000.0,7533100.0
688122.SH,20150217,20150217,20141231,201588586.91,111073474.26
688153.SH,20151125,20151125,20141231,32682081.42,5105534.34
688180.SH,20150801,20150801,20141231,-22192917.69,7917960.85
688208.SH,20151113,20151113,20141231,91198200.0,25399000.0
688223.SH,20150626,20150626,20141231,395962368.23,270756684.48
688303.SH,20160428,20160428,20141231,625711221.07,524311554.13
688318.SH,20160630,20160630,20141231,88819800.0,1187400.0
688390.SH,20151219,20151219,20141231,-14339770.68,781869.67
688506.SH,20151223,20151223,20141231,13150323.56,24047430.75
688516.SH,20160223,20170429,20141231,-8019738.78,3482617.17
688536.SH,20160507,20160507,20141231,-1007835.47,456928.64
688981.SH,20150330,20150330,20141231,3720976138.0,
688819.SH,20150430,20150430,20141231,911874189.97,788967537.03
300682.SZ,20170712,20170712,20141231,46773002.21,5792465.86
300699.SZ,20170815,20170815,20141231,441501297.43,72460123.15
300718.SZ,20171016,20171016,20141231,90092982.32,47536292.83
300724.SZ,20171024,20171024,20141231,-48849308.41,2309764.75
300735.SZ,20171211,20171211,20141231,104877122.06,74968889.77
300741.SZ,20171226,20171226,20141231,1773279982.0,126360761.0
300748.SZ,20170714,20170714,20141231,66234400.0,12795800.0
300750.SZ,20171110,20171110,20141231,-138904402.07,300525204.81
300751.SZ,20170630,20170630,20141231,-9103888.39,912475.84
300757.SZ,20170630,20170630,20141231,-7457362.97,1285258.51
300759.SZ,20170630,20170630,20141231,12134613.57,81939410.76
300760.SZ,20170526,20170526,20141231,1741478600.0,588439300.0
300763.SZ,20171103,20171103,20141231,2424153.95,3769790.01
300765.SZ,20171229,20171229,20141231,93362269.63,8085237.61
300769.SZ,20171220,20171220,20141231,1055270.48,13569921.41
300776.SZ,20170714,20170714,20141231,-449418.25,424173.35
300782.SZ,20180323,20180323,20141231,-692070.4,928532.4
300803.SZ,20171023,20171023,20141231,7312072.0,2113412.0
300832.SZ,20171031,20171031,20141231,242765059.83,129206731.56
300866.SZ,20161001,20161001,20141231,82682499.87,847690.62
300869.SZ,20160101,20160101,20141231,36454330.71,15172779.83
300888.SZ,20170428,20170428,20141231,203963201.35,138166869.41
300896.SZ,20170707,20170707,20141231,27949754.19,4942899.47
300972.SZ,20150807,20150807,20141231,80553799.22,137188614.53
302132.SZ,20150327,20150327,20141231,74378247.81,62185135.26
600000.SH,20150319,20150319,20141231,191158000000.0,5386000000.0
600004.SH,20150331,20150331,20141231,1823799354.15,96884841.49
600005.SH,20150427,20150427,20141231,7704041191.64,2388002765.63
600006.SH,20150327,20150327,20141231,-328339341.1,210986975.66
600007.SH,20150325,20150325,20141231,1088768235.0,371233825.0
600008.SH,20150422,20150422,20141231,341934649.47,1705134467.31
600009.SH,20150312,20150312,20141231,2980926188.09,450134236.18
600010.SH,20150429,20150429,20141231,2964567367.17,2587376323.91
600011.SH,20150325,20150325,20141231,33320065278.0,20379892100.0
600015.SH,20150417,20150417,20141231,12882000000.0,2201000000.0
600016.SH,20150331,20150331,20141231,229163000000.0,18649000000.0
600017.SH,20150324,20150324,20141231,1121115805.24,1505271167.92
600018.SH,20150328,20150328,20141231,10208842469.03,1914551891.03
600019.SH,20150327,20150327,20141231,28280465939.43,21608675890.7
600021.SH,20150327,20150327,20141231,2691332562.85,4029861824.03
600022.SH,20150411,20150411,20141231,-1255050593.72,601243618.67
600023.SH,20150409,20150409,20141231,10423366933.58,8816719027.0
600025.SH,20171106,20171106,20141231,13257412386.09,13615185781.08
600026.SH,20150328,20150328,20141231,3286649995.82,6734370128.36
600027.SH,20150331,20150331,20141231,23760725000.0,18590076000.0
600028.SH,20150323,20150323,20141231,148347000000.0,124381000000.0
600029.SH,20150331,20150331,20141231,15116000000.0,8232000000.0
600030.SH,20150324,20150324,20141231,30431948309.43,604263507.64
600031.SH,20150421,20150421,20141231,1231939000.0,1551052000.0
600036.SH,20150319,20150319,20141231,272173000000.0,8125000000.0
600037.SH,20150321,20150321,20141231,1197396449.61,636995980.66
600038.SH,20150331,20150331,20141231,-256421854.19,229874396.5
600039.SH,20150422,20150422,20141231,1776631213.18,2446537465.35
600048.SH,20150317,20150317,20141231,-10458366565.0,80502350.24
600050.SH,20150304,20150304,20141231,92429180159.0,73390940253.0
600053.SH,20150408,20150408,20141231,326521621.22,88058.0
600056.SH,20150331,20150331,20141231,994844301.88,96912105.61
600058.SH,20150328,20150328,20141231,-1654561079.9,756952946.23
600059.SH,20150418,20150418,20141231,-69556608.13,172552028.72
600060.SH,20150425,20150425,20141231,954502474.69,412088083.13
600061.SH,20150418,20150418,20141231,172806571.91,47381745.36
600062.SH,20150313,20150313,20141231,718376437.47,142380342.73
600064.SH,20150328,20150328,20141231,1268250105.1,59916173.19
600066.SH,20150331,20150331,20141231,3205260757.93,1918768663.59
600067.SH,20150416,20150416,20141231,1360294118.72,308859320.02
600068.SH,20150331,20150331,20141231,1146315792.39,2798238192.81
600073.SH,20150331,20150331,20141231,158687248.93,130874976.46
600074.SH,20150126,20150126,20141231,67921692.31,75258676.53
600079.SH,20150325,20150325,20141231,502704784.08,897053927.3
600085.SH,20150324,20150324,20141231,696013987.24,560864561.47
600086.SH,20150321,20150321,20141231,-339930110.77,17121556.59
600088.SH,20150428,20150428,20141231,92953144.79,21384740.15
600089.SH,20150414,20150414,20141231,-1381726521.31,1630673678.89
600094.SH,20150321,20150321,20141231,-2636828114.1,19646749.76
600095.SH,20150325,20150325,20141231,30696505.69,6178607.49
600096.SH,20150331,20150331,20141231,-402832293.91,1567245352.17
600098.SH,20150424,20150424,20141231,3235942365.18,1024077146.69
600100.SH,20150428,20150428,20141231,856103304.69,952919258.89
600104.SH,20150403,20150403,20141231,23283810974.3,14319557135.32
600108.SH,20150424,20150424,20141231,136534729.15,330963483.43
600109.SH,20150316,20150316,20141231,2888201452.58,68105738.84
600111.SH,20150403,20150403,20141231,697351286.69,126931625.83
600112.SH,20150425,20150425,20141231,-38801647.48,35184173.66
600115.SH,20150328,20150328,20141231,12252000000.0,25895000000.0
600118.SH,20150320,20150320,20141231,232788713.08,453560705.58
600120.SH,20150403,20150403,20141231,-212869303.25,108452635.28
600122.SH,20150327,20150327,20141231,409793889.55,32413899.44
600125.SH,20150319,20150319,20141231,579063764.51,601650793.64
600126.SH,20150418,20150418,20141231,1090189583.47,119182436.93
600129.SH,20150321,20150321,20141231,-276282119.97,252352652.47
600131.SH,20150404,20150404,20141231,173432453.41,79482586.88
600132.SH,20150410,20150410,20141231,414174659.77,96706757.58
600138.SH,20150418,20150418,20141231,524228725.14,539129256.35
600141.SH,20150310,20150310,20141231,664964861.0,1086686791.43
600143.SH,20150421,20150421,20141231,1004148976.89,888789642.03
601179.SH,20150402,20150402,20141231,2772441.11,459135604.19
601186.SH,20150331,20150331,20141231,6582512000.0,21287428000.0
601187.SH,20180313,20180313,20141231,-1055514106.71,168136759.29
601198.SH,20150331,20150331,20141231,9281567370.66,53391159.19
601200.SH,20150430,20150430,20141231,975051014.34,1453461343.53
601211.SH,20150610,20150610,20141231,49415382215.0,1187684364.0
601212.SH,20161228,20161228,20141231,948823898.98,745108002.53
601216.SH,20150429,20150429,20141231,954921206.81,961013727.8
601225.SH,20150425,20150425,20141231,121415894.64,2687991082.65
601226.SH,20150409,20150409,20141231,-169904331.8,344713160.27
601228.SH,20170309,20170309,20141231,1309308995.11,1992898373.47
601229.SH,20160926,20160926,20141231,106041273000.0,839840000.0
601231.SH,20150327,20150327,20141231,963221744.97,997297780.04
601233.SH,20150414,20150414,20141231,3590830068.29,1599222617.71
601236.SH,20170714,20170714,20141231,889563800.0,24902600.0
601238.SH,20150326,20150326,20141231,1104781789.0,3474508207.0
601258.SH,20150422,20150422,20141231,5641141059.0,2073035955.0
601288.SH,20150325,20150325,20141231,34615000000.0,25997000000.0
601298.SH,20171013,20171013,20141231,818307640.0,590234303.0
601311.SH,20150410,20150410,20141231,260917715.53,232271015.76
601318.SH,20150320,20150320,20141231,170260000000.0,13530000000.0
601319.SH,20170929,20170929,20141231,-399000000.0,3864000000.0
601326.SH,20170704,20170704,20141231,2983810567.2,3329568167.51
601328.SH,20150327,20150327,20141231,49715000000.0,25859000000.0
601333.SH,20150326,20150326,20141231,2113226429.0,999631963.0
601336.SH,20150326,20150326,20141231,25052000000.0,2278000000.0
601360.SH,20150311,20150311,20141231,276660615.29,168096649.08
601369.SH,20150318,20150318,20141231,496235896.23,55377127.69
601375.SH,20161208,20161208,20141231,2645370610.33,51703903.63
601377.SH,20150312,20150312,20141231,2777475920.53,91132650.21
601390.SH,20150331,20150331,20141231,19446298000.0,9560883000.0
601398.SH,20150327,20150327,20141231,201457000000.0,44623000000.0
601399.SH,20150430,20150430,20141231,-910365364.26,203918675.96
601456.SH,20180119,20180119,20141231,3294515000.0,35690000.0
601515.SH,20150331,20150331,20141231,566501852.49,151298254.44
601555.SH,20150418,20150418,20141231,1006467334.46,96846595.31
601567.SH,20150428,20150428,20141231,304391480.01,298067007.63
601577.SH,20171212,20171212,20141231,-11615007000.0,239137000.0
601598.SH,20150417,20150417,20141231,1107622000.0,1314719000.0
601600.SH,20150326,20150326,20141231,13773049000.0,8486109000.0
601601.SH,20150330,20150330,20141231,40050000000.0,3645000000.0
601607.SH,20150327,20150327,20141231,1335674135.37,1291493056.86
601608.SH,20150324,20150324,20141231,-262979765.66,162035054.92
601611.SH,20160516,20160516,20141231,-2531116909.47,357065401.79
601615.SH,20180302,20180302,20141231,1524182144.66,347315285.31
601618.SH,20150328,20150328,20141231,14969027000.0,2760049000.0
601628.SH,20150325,20150325,20141231,78247000000.0,5048000000.0
601633.SH,20150321,20150321,20141231,6095784407.4,7228946659.46
601636.SH,20150425,20150425,20141231,714903739.51,1344090007.35
601658.SH,20150901,20150901,20141231,680953000000.0,9430000000.0
601665.SH,20150611,20150611,20141231,17954602730.0,259912358.0
601666.SH,20150414,20150414,20141231,-2542751034.35,242255747.97
601668.SH,20150421,20150421,20141231,24906341000.0,13246546000.0
601669.SH,20150424,20150424,20141231,6752316101.08,30834139651.28
601678.SH,20150217,20150217,20141231,1034941757.45,917037723.12
601688.SH,20150309,20150309,20141231,30402931451.43,657770412.75
601689.SH,20150430,20150430,20141231,458807959.78,380592623.37
601696.SH,20150429,20150429,20141231,3966220757.41,55585902.53
601698.SH,20171229,20171229,20141231,2310677494.6,724626871.04
601699.SH,20150326,20150326,20141231,1911826514.82,2818827325.72
601717.SH,20150318,20150318,20141231,186933475.32,24900440.37
601718.SH,20150428,20150428,20141231,374392187.21,1741896526.33
601727.SH,20150318,20150318,20141231,4410915000.0,1984832000.0
601728.SH,20150410,20150410,20141231,102068472833.26,80456494342.67
601766.SH,20150331,20150331,20141231,13726952057.0,5110876304.0
601777.SH,20150424,20150424,20141231,-368054156.14,286214175.8
601788.SH,20150331,20150331,20141231,17505465194.87,124233076.58
601799.SH,20150421,20150421,20141231,385926433.59,242300143.99
601800.SH,20150331,20150331,20141231,4404027639.0,42818109393.0
601801.SH,20150410,20150410,20141231,500444573.33,73506709.75
601808.SH,20150331,20150331,20141231,10159659200.0,9849948033.0
601811.SH,20160719,20160719,20141231,875983963.09,196587836.97
601818.SH,20150328,20150328,20141231,34699000000.0,2837000000.0
601825.SH,20150504,20150504,20141231,15758284000.0,1727231000.0
601828.SH,20171225,20171225,20141231,3277601774.54,2647980283.17
601838.SH,20171219,20171219,20141231,25172286000.0,242362000.0
601857.SH,20150327,20150327,20141231,356477000000.0,312357000000.0
601858.SH,20161228,20161228,20141231,251984948.82,26687712.63
601860.SH,20180112,20180112,20141231,1678739000.0,338053000.0
601865.SH,20170707,20170707,20141231,609517432.4,246716784.13
601866.SH,20150327,20150327,20141231,2874264868.94,5909289377.39
601868.SH,20150721,20150721,20141231,1256998000.0,862459000.0
601869.SH,20170630,20170630,20141231,226372718.0,348259949.0
601872.SH,20150324,20150324,20141231,1066406047.95,10757527070.66
601877.SH,20150411,20150411,20141231,2344058849.4,377345778.4
601878.SH,20170516,20170516,20141231,8235753856.21,740626365.33
601880.SH,20150328,20150328,20141231,829134676.19,827286708.34
601881.SH,20161226,20161226,20141231,18629960275.88,187841772.37
601886.SH,20150331,20150331,20141231,298274400.59,315216657.19
601888.SH,20150418,20150418,20141231,1495839221.79,642458297.75
601898.SH,20150321,20150321,20141231,5083525000.0,19695185000.0
601899.SH,20150321,20150321,20141231,6320623792.0,6220740665.0
601901.SH,20150430,20150430,20141231,13421007072.41,135031351.07
601908.SH,20150310,20150310,20141231,-324535104.75,860292851.19
601916.SH,20171110,20171110,20141231,143328870000.0,654410000.0
601918.SH,20150418,20150418,20141231,-1187112728.81,1725592253.13
601919.SH,20150327,20150327,20141231,5901317459.94,6957966022.61
601928.SH,20150422,20150422,20141231,1647094211.61,970878295.23
601929.SH,20150331,20150331,20141231,985294114.57,1017512005.1
601933.SH,20150430,20150430,20141231,2016093844.46,1198298614.83
601939.SH,20150328,20150328,20141231,316951000000.0,35490000000.0
601958.SH,20150331,20150331,20141231,98374250.2,598324357.81
601965.SH,20150320,20150320,20141231,86113466.71,260931314.82
601966.SH,20160613,20160613,20141231,769167630.0,2062720063.0
601969.SH,20150310,20150310,20141231,482113863.39,387148270.09
601975.SH,20150417,20150417,20141231,251523034.89,3529443.51
601985.SH,20150525,20150525,20141231,9543160228.93,23784991870.11
601988.SH,20150326,20150326,20141231,126918000000.0,35108000000.0
601989.SH,20150430,20150430,20141231,1889679841.12,3471329143.63
601990.SH,20170310,20170310,20141231,2394480100.0,252598400.0
601991.SH,20150319,20150319,20141231,26247213000.0,20361413000.0
601992.SH,20150327,20150327,20141231,-6156167926.92,1745955268.33
601995.SH,20150420,20150420,20141231,6891184643.0,62885795.0
601997.SH,20160727,20160727,20141231,13641827000.0,1050474000.0
601998.SH,20150321,20150321,20141231,34150000000.0,11432000000.0
